x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89614.5226,43163.4034,0.0,0.0,0.0,0.4055310918381724,0.9140812510671794,8.333333
89615.3924,43164.3643,0.0,0.0,0.0,0.2814540437612714,0.9595747085299968,8.333333
89616.4679,43165.0546,0.0,0.0,0.0,0.1273951164951482,0.9918520475822932,8.333333
89617.7344,43165.3854,0.0,0.0,0.0,0.001841542045255455,0.9999983043600101,8.333333
89619.0648,43165.3903,0.0,0.0,0.0,-0.09337116268368739,0.9956313705278156,8.333333
89620.4626,43165.1258,0.0,0.0,0.0,-0.1784410987893016,0.9839505954380365,8.333333
89621.7862,43164.6294,0.0,0.0,0.0,-0.254275304556987,0.9671318780251489,8.333333
89623.0801,43163.8985,0.0,0.0,0.0,-0.3205755349063243,0.947222954968641,8.333333
89624.2632,43162.9941,0.0,0.0,0.0,-0.3776064396197836,0.9259661855368535,8.333333
89625.3314,43161.9491,0.0,0.0,0.0,-0.4278405253228235,0.9038542387417843,8.333333
89626.2779,43160.7943,0.0,0.0,0.0,-0.4714065887755697,0.8819159983008478,8.333333
89627.0907,43159.5778,0.0,0.0,0.0,-0.507736894841692,0.8615121854138318,8.333333
89627.7995,43158.2977,0.0,0.0,0.0,-0.5370101053023563,0.8435758097546138,8.333333
89628.4002,43157.0118,0.0,0.0,0.0,-0.5590674758005871,0.8291221607832949,8.333333
89628.9322,43155.6962,0.0,0.0,0.0,-0.5742883406837332,0.8186531022079647,8.333333
89629.4015,43154.3998,0.0,0.0,0.0,-0.582969207075667,0.812494248349838,8.333333
89629.8431,43153.0937,0.0,0.0,0.0,-0.5856652145632156,0.810553055913444,8.333333
89630.2689,43151.8062,0.0,0.0,0.0,-0.5829779269083871,0.8124879917497854,8.333333
89630.7032,43150.5216,0.0,0.0,0.0,-0.5754269006523605,0.8178532154400436,8.333333
89631.1620,43149.2431,0.0,0.0,0.0,-0.5637378164594891,0.8259537967062609,8.333333
89631.6570,43147.9781,0.0,0.0,0.0,-0.5479352571649259,0.8365207432906888,8.333333
89632.2085,43146.7127,0.0,0.0,0.0,-0.5285666719613602,0.8488917912735945,8.333333
89632.8176,43145.4739,0.0,0.0,0.0,-0.5055092753950036,0.8628211706313299,8.333333
89633.5071,43144.2437,0.0,0.0,0.0,-0.4787896654439401,0.8779296419782623,8.333333
89634.2706,43143.0584,0.0,0.0,0.0,-0.4483032662670108,0.8938815254016215,8.333333
89635.1294,43141.9075,0.0,0.0,0.0,-0.41436345258374,0.910111492710032,8.333333
89636.0730,43140.8236,0.0,0.0,0.0,-0.3763749728293543,0.9264674197335289,8.333333
89637.1061,43139.8183,0.0,0.0,0.0,-0.33099669216147,0.9436319143491095,8.333333
89638.2289,43138.9201,0.0,0.0,0.0,-0.2773109022045084,0.9607802368484281,8.333333
89639.3829,43138.1934,0.0,0.0,0.0,-0.212995924573933,0.9770530876645831,8.333333
89640.6338,43137.6208,0.0,0.0,0.0,-0.1355021601465407,0.9907770509027857,8.333333
89641.8281,43137.2879,0.0,0.0,0.0,-0.01211404876397073,0.9999266222191227,8.333333
89643.0413,43137.2585,0.0,0.0,0.0,0.1535410789870157,0.9881422655991914,8.333333
89644.1190,43137.6017,0.0,0.0,0.0,0.2898419017259311,0.9570745383740473,8.333333
89645.0750,43138.2392,0.0,0.0,0.0,0.4048831767264753,0.9143684231226917,8.333333
89645.8841,43139.1305,0.0,0.0,0.0,0.5022352770943982,0.8647310139239329,8.333333
89646.4786,43140.1726,0.0,0.0,0.0,0.5831494753709442,0.8123648745327389,8.333333
89646.8916,43141.3959,0.0,0.0,0.0,0.6511799682603212,0.7589233485250583,8.333333
89647.0880,43142.6736,0.0,0.0,0.0,0.7077605764445475,0.7064523808657466,8.333333
89647.0855,43144.0249,0.0,0.0,0.0,0.7551005943416651,0.6556089477919472,8.333333
89646.8959,43145.3624,0.0,0.0,0.0,0.7939272836020075,0.6080127205514188,8.333333
89646.5333,43146.7055,0.0,0.0,0.0,0.8245538922707563,0.5657834203484103,8.333333
89646.0326,43148.0040,0.0,0.0,0.0,0.8478030821452844,0.5303111670566217,8.333333
89645.4158,43149.2716,0.0,0.0,0.0,0.8654087341486691,0.5010665852550918,8.333333
89644.7140,43150.4941,0.0,0.0,0.0,0.8783701715056152,0.4779810056991763,8.333333
89643.9509,43151.6740,0.0,0.0,0.0,0.8884243989880817,0.4590229703213836,8.333333
89643.1380,43152.8199,0.0,0.0,0.0,0.8962566386378675,0.4435358358662251,8.333333
89642.2904,43153.9309,0.0,0.0,0.0,0.9025389019668333,0.4306083260185559,8.333333
89641.4112,43155.0171,0.0,0.0,0.0,0.9073986343657537,0.4202710058416655,8.333333
89640.5010,43156.0905,0.0,0.0,0.0,0.9106218654118453,0.413240629940778,8.333333
89639.5743,43157.1497,0.0,0.0,0.0,0.9121949624620622,0.4097564526140339,8.333333
89638.6221,43158.2214,0.0,0.0,0.0,0.9121035520821213,0.4099598886222614,8.333333
89637.6704,43159.2935,0.0,0.0,0.0,0.9104878669298209,0.4135357834257935,8.333333
89636.7090,43160.3938,0.0,0.0,0.0,0.9077685226088884,0.4194714642982001,8.333333
89635.7621,43161.5065,0.0,0.0,0.0,0.9042707013127006,0.4269595984954979,8.333333
89634.8222,43162.6487,0.0,0.0,0.0,0.9007422413379207,0.4343540199762619,8.333333
89633.9011,43163.8062,0.0,0.0,0.0,0.8975087896502206,0.4409965674476344,8.333333
89632.9914,43164.9847,0.0,0.0,0.0,0.8951348599428317,0.4457954491862014,8.333333
89632.0942,43166.1731,0.0,0.0,0.0,0.8941046169979379,0.447858162661987,8.333333
89631.1969,43167.3731,0.0,0.0,0.0,0.8957637264304524,0.4445304786079686,8.333333
89630.2910,43168.5660,0.0,0.0,0.0,0.8999411522558894,0.4360113788381468,8.333333
89629.3552,43169.7509,0.0,0.0,0.0,0.9047054811248014,0.4260375481371819,8.333333
89628.3923,43170.9162,0.0,0.0,0.0,0.9107682001433863,0.4129180131788592,8.333333
89627.3891,43172.0612,0.0,0.0,0.0,0.9228419870859159,0.3851787466505884,8.333333
89626.3218,43173.1401,0.0,0.0,0.0,0.9374637598303212,0.3480828909969549,8.333333
89625.1930,43174.1124,0.0,0.0,0.0,0.9420274529262692,0.3355358072296393,8.333333
89624.0329,43175.0589,0.0,0.0,0.0,0.9339647947342157,0.3573650265443926,8.333333
89622.9921,43175.9920,0.0,0.0,0.0,0.9068097876431348,0.4215400444022049,8.333333
89622.0970,43177.0536,0.0,0.0,0.0,0.8572433754622736,0.5149114440620324,8.333333
89621.5100,43178.1568,0.0,0.0,0.0,0.7944365477819681,0.6073471590023852,8.333333
89621.1817,43179.3648,0.0,0.0,0.0,0.7166980576930625,0.6973836061300779,8.333333
89621.1477,43180.6092,0.0,0.0,0.0,0.6330927755286769,0.774075924941085,8.333333
89621.3946,43181.8290,0.0,0.0,0.0,0.5427566827643034,0.8398899828636422,8.333333
89621.9521,43183.0662,0.0,0.0,0.0,0.456818469202006,0.8895599396307906,8.333333
89622.7454,43184.1728,0.0,0.0,0.0,0.3783647398968351,0.9256565905360369,8.333333
89623.7774,43185.1857,0.0,0.0,0.0,0.2981822074048634,0.9545089686258391,8.333333
89624.9648,43186.0078,0.0,0.0,0.0,0.2155009957540314,0.9765036204894588,8.333333
89626.2845,43186.6201,0.0,0.0,0.0,0.1279112775743594,0.9917856144698285,8.333333
89627.6905,43186.9889,0.0,0.0,0.0,0.03581968188207782,0.9993582692857785,8.333333
89629.1436,43187.0932,0.0,0.0,0.0,-0.05102080723511818,0.9986975904792585,8.333333
89630.5932,43186.9447,0.0,0.0,0.0,-0.1311260199273213,0.9913657079494024,8.333333
89632.0558,43186.5509,0.0,0.0,0.0,-0.1949297537899562,0.9808172057459978,8.333333
89633.4571,43185.9710,0.0,0.0,0.0,-0.2401474484193938,0.9707364230405978,8.333333
89634.8464,43185.2388,0.0,0.0,0.0,-0.2675496523725219,0.963544074505854,8.333333
89636.1910,43184.4297,0.0,0.0,0.0,-0.2761224194208047,0.9611224737218463,8.333333
89637.4767,43183.6245,0.0,0.0,0.0,-0.2642358282395614,0.9644581002171909,8.333333
89638.7844,43182.8498,0.0,0.0,0.0,-0.2312185854564958,0.9729018273903576,8.333333
89639.9909,43182.2420,0.0,0.0,0.0,-0.1661200167492656,0.986105542036563,8.333333
89641.2618,43181.8013,0.0,0.0,0.0,-0.07538122996797035,0.9971547874670792,8.333333
89642.4429,43181.6217,0.0,0.0,0.0,0.01552000092435438,0.9998795575324601,8.333333
89643.6377,43181.6588,0.0,0.0,0.0,0.1044422971849409,0.9945309480145565,8.333333
89644.7819,43181.9018,0.0,0.0,0.0,0.1743789616947652,0.9846786164623743,8.333333
89645.8824,43182.3042,0.0,0.0,0.0,0.2244360285924395,0.9744888244970559,8.333333
89646.9763,43182.8363,0.0,0.0,0.0,0.2558643123978082,0.9667127048100675,8.333333
89648.0330,43183.4378,0.0,0.0,0.0,0.2686228014806594,0.9632454466669864,8.333333
89649.1253,43184.0984,0.0,0.0,0.0,0.2643753485284461,0.9644198645250225,8.333333
89650.2233,43184.7493,0.0,0.0,0.0,0.2433600775831125,0.969936014713724,8.333333
89651.3917,43185.3750,0.0,0.0,0.0,0.2080299198601313,0.9781224629068629,8.333333
89652.6022,43185.9143,0.0,0.0,0.0,0.1593382046789887,0.9872240558908989,8.333333
89653.8836,43186.3390,0.0,0.0,0.0,0.0992892004905416,0.9950586187084403,8.333333
89655.2072,43186.6058,0.0,0.0,0.0,0.02865656482275974,0.9995893163157352,8.333333
89656.5351,43186.6820,0.0,0.0,0.0,-0.05443005537808089,0.9985175857597797,8.333333
89657.8575,43186.5374,0.0,0.0,0.0,-0.1485315996878518,0.9889076619655486,8.333333
89659.0624,43186.1671,0.0,0.0,0.0,-0.2544697886348039,0.9670807239688723,8.333333
89660.1570,43185.5482,0.0,0.0,0.0,-0.3696707666849516,0.929162808262664,8.333333
89661.0224,43184.7301,0.0,0.0,0.0,-0.4811583252222041,0.8766337126014284,8.333333
89661.6616,43183.7259,0.0,0.0,0.0,-0.5891759160341101,0.8080047895683337,8.333333
89662.0192,43182.6123,0.0,0.0,0.0,-0.6834018261004423,0.7300424262209565,8.333333
89662.0964,43181.4438,0.0,0.0,0.0,-0.7653614243569439,0.6436007225806307,8.333333
89661.8944,43180.2838,0.0,0.0,0.0,-0.83312362110075,0.5530868213616863,8.333333
89661.4375,43179.1991,0.0,0.0,0.0,-0.8883985141289185,0.4590730661817679,8.333333
89660.7382,43178.2131,0.0,0.0,0.0,-0.9291573902277969,0.3696843845567049,8.333333
89659.8591,43177.3820,0.0,0.0,0.0,-0.9579458942985134,0.2869488867318036,8.333333
89658.7911,43176.6791,0.0,0.0,0.0,-0.9758224469833922,0.2185647546228461,8.333333
89657.6336,43176.1332,0.0,0.0,0.0,-0.9857850216041969,0.1680115804961462,8.333333
89656.3535,43175.6838,0.0,0.0,0.0,-0.9906691226127895,0.1362889925914993,8.333333
89655.0474,43175.3175,0.0,0.0,0.0,-0.9921171016437468,0.1253142315382069,8.333333
89653.7035,43174.9725,0.0,0.0,0.0,-0.9909582332949145,0.1341707116513206,8.333333
89652.3658,43174.6035,0.0,0.0,0.0,-0.9867303241174841,0.1623676921896866,8.333333
89651.0807,43174.1688,0.0,0.0,0.0,-0.9778205764055274,0.209444313262409,8.333333
89649.8437,43173.6134,0.0,0.0,0.0,-0.962026447934496,0.2729562482789805,8.333333
89648.7412,43172.9330,0.0,0.0,0.0,-0.9368778681604678,0.34965677478221,8.333333
89647.7621,43172.0839,0.0,0.0,0.0,-0.8992162911208709,0.4375043563015404,8.333333
89646.9930,43171.1034,0.0,0.0,0.0,-0.8448726955668092,0.5349674086200708,8.333333
89646.4611,43169.9790,0.0,0.0,0.0,-0.7692519460819321,0.6389455715858434,8.333333
89646.2329,43168.7565,0.0,0.0,0.0,-0.6790568308814751,0.734085703738472,8.333333
89646.3293,43167.5206,0.0,0.0,0.0,-0.569780192142796,0.8217971359415404,8.333333
89646.8116,43166.2327,0.0,0.0,0.0,-0.4716024857688843,0.8818112583861749,8.333333
89647.5823,43165.0781,0.0,0.0,0.0,-0.3930703188727491,0.9195084145462049,8.333333
89648.6750,43163.9350,0.0,0.0,0.0,-0.2919376592411637,0.9564373492899523,8.333333
89650.0039,43163.0404,0.0,0.0,0.0,-0.2630642416538714,0.9647783189744022,8.333333
89651.3857,43162.2263,0.0,0.0,0.0,-0.217389986162812,0.976084829262361,8.333333
89652.8247,43161.5519,0.0,0.0,0.0,-0.1648157292792695,0.9863243763499625,8.333333
89654.2822,43161.0508,0.0,0.0,0.0,-0.1064168166044229,0.994321608506916,8.333333
89655.7082,43160.7420,0.0,0.0,0.0,-0.03856030852518473,0.9992562747395898,8.333333
89657.0608,43160.6375,0.0,0.0,0.0,0.04089627708568748,0.9991633973082334,8.333333
89658.3124,43160.7401,0.0,0.0,0.0,0.1343458824935337,0.9909345002859844,8.333333
89659.4419,43161.0521,0.0,0.0,0.0,0.2498590669744082,0.9682822143624648,8.333333
89660.4194,43161.5925,0.0,0.0,0.0,0.3827399999751526,0.9238560994110609,8.333333
89661.2101,43162.3834,0.0,0.0,0.0,0.49293661274683,0.8700652250341245,8.333333
89661.8209,43163.4028,0.0,0.0,0.0,0.5452144496038821,0.838296608571892,8.333333
89662.3387,43164.5701,0.0,0.0,0.0,0.5427422435197573,0.8398993136675017,8.333333
89662.8888,43165.7908,0.0,0.0,0.0,0.5067204533351287,0.8621104234214093,8.333333
89663.5608,43166.9977,0.0,0.0,0.0,0.4530716969438277,0.8914740811871316,8.333333
89664.3946,43168.1404,0.0,0.0,0.0,0.3838850178606753,0.9233809035615308,8.333333
89665.4078,43169.1588,0.0,0.0,0.0,0.2981078614968937,0.9545321906115837,8.333333
89666.6010,43169.9846,0.0,0.0,0.0,0.1995803606471181,0.9798814620371008,8.333333
89667.9490,43170.5575,0.0,0.0,0.0,0.09485965989808655,0.9954906553675024,8.333333
89669.4029,43170.8371,0.0,0.0,0.0,-0.009359182420655483,0.9999562018930713,8.333333
89670.9004,43170.8091,0.0,0.0,0.0,-0.1078011003242464,0.994172481397912,8.333333
89672.3783,43170.4848,0.0,0.0,0.0,-0.1976474532046582,0.9802731681739087,8.333333
89673.7812,43169.8951,0.0,0.0,0.0,-0.2785610652954207,0.9604185196576961,8.333333
89675.0656,43169.0816,0.0,0.0,0.0,-0.3509169725966741,0.9364065774777455,8.333333
89676.2026,43168.0902,0.0,0.0,0.0,-0.4147143612583639,0.9099516462791126,8.333333
89677.1788,43166.9671,0.0,0.0,0.0,-0.4715829919094231,0.8818216836423093,8.333333
89677.9905,43165.7512,0.0,0.0,0.0,-0.5243762051213386,0.8514866971964645,8.333333
89678.6371,43164.4682,0.0,0.0,0.0,-0.5740704768164555,0.8188058913122984,8.333333
89679.1209,43163.1340,0.0,0.0,0.0,-0.6204179848171272,0.7842713332230467,8.333333
89679.4459,43161.7599,0.0,0.0,0.0,-0.6638888421146503,0.7478312679446273,8.333333
89679.6135,43160.3549,0.0,0.0,0.0,-0.7047167907290203,0.7094887207451506,8.333333
89679.6232,43158.9286,0.0,0.0,0.0,-0.7423719507408758,0.6699879750810358,8.333333
89679.4758,43157.4945,0.0,0.0,0.0,-0.7767457650153055,0.6298142714569017,8.333333
89679.1749,43156.0702,0.0,0.0,0.0,-0.8079996191648009,0.5891830067385996,8.333333
89678.7272,43154.6760,0.0,0.0,0.0,-0.8341517266542759,0.5515350368922088,8.333333
89678.1523,43153.3252,0.0,0.0,0.0,-0.8498073119219879,0.5270934761538272,8.333333
89677.4993,43152.0086,0.0,0.0,0.0,-0.8950123790462609,0.4460413000541008,8.333333
89676.6170,43150.8386,0.0,0.0,0.0,-0.9223588629137358,0.3863342180088121,8.333333
89675.6136,43149.8192,0.0,0.0,0.0,-0.9468782530338307,0.3215922479345562,8.333333
89674.4799,43148.9487,0.0,0.0,0.0,-0.967578057305749,0.2525721738838874,8.333333
89673.2267,43148.2466,0.0,0.0,0.0,-0.982089303736046,0.1884160276814276,8.333333
89671.8915,43147.7147,0.0,0.0,0.0,-0.9913354083215506,0.1313548941149301,8.333333
89670.4390,43147.3229,0.0,0.0,0.0,-0.9960777162323202,0.08848267189345788,8.333333
89668.9575,43147.0576,0.0,0.0,0.0,-0.9980270226879472,0.0627858422308066,8.333333
89667.4043,43146.8614,0.0,0.0,0.0,-0.9984831932961046,0.05505735832033579,8.333333
89665.8485,43146.6893,0.0,0.0,0.0,-0.9977963034889547,0.06635161447755344,8.333333
89664.3244,43146.4857,0.0,0.0,0.0,-0.9951169826053597,0.09870253760873719,8.333333
89662.8160,43146.1835,0.0,0.0,0.0,-0.9886250649303937,0.1504010671217952,8.333333
89661.4483,43145.7575,0.0,0.0,0.0,-0.9750680532891203,0.2219060419523661,8.333333
89660.1594,43145.1388,0.0,0.0,0.0,-0.9511218767656477,0.308815763097987,8.333333
89659.0631,43144.3430,0.0,0.0,0.0,-0.9184852739755224,0.395455182656783,8.333333
89658.1324,43143.3592,0.0,0.0,0.0,-0.8769527743033506,0.4805765616857076,8.333333
89657.3888,43142.1944,0.0,0.0,0.0,-0.8347001194792127,0.5507047398937002,8.333333
89656.8440,43140.9214,0.0,0.0,0.0,-0.7955623372014161,0.6058717418947844,8.333333
89656.4565,43139.5162,0.0,0.0,0.0,-0.7617898717865166,0.6478241977909459,8.333333
89656.2224,43138.0779,0.0,0.0,0.0,-0.7355970659471197,0.6774193358400606,8.333333
89656.0992,43136.5843,0.0,0.0,0.0,-0.7164788395753997,0.6976088248013271,8.333333
89656.0592,43135.0858,0.0,0.0,0.0,-0.7054666464133272,0.708743120459263,8.333333
89656.0661,43133.5967,0.0,0.0,0.0,-0.7047492089896413,0.7094565190541806,8.333333
89656.0760,43132.1096,0.0,0.0,0.0,-0.7142631903461668,0.6998771998833191,8.333333
89656.0470,43130.6844,0.0,0.0,0.0,-0.7327792403871544,0.6804664465332769,8.333333
89655.9411,43129.2559,0.0,0.0,0.0,-0.7615827543455094,0.6480676726110534,8.333333
89655.7249,43127.9222,0.0,0.0,0.0,-0.8124107219718576,0.5830856016273811,8.333333
89655.2976,43126.6572,0.0,0.0,0.0,-0.8750688747369791,0.4839984137025214,8.333333
89654.5968,43125.5403,0.0,0.0,0.0,-0.9172869866898545,0.3982267997629575,8.333333
89653.6858,43124.5656,0.0,0.0,0.0,-0.9435139188390997,0.3313328914504031,8.333333
89652.6273,43123.7176,0.0,0.0,0.0,-0.9641680745868244,0.2652921482960545,8.333333
89651.4677,43123.0272,0.0,0.0,0.0,-0.9803201038042619,0.1974145234707951,8.333333
89650.2037,43122.4966,0.0,0.0,0.0,-0.9914678375732658,0.1303515518043113,8.333333
89648.8777,43122.1418,0.0,0.0,0.0,-0.9979357344829386,0.06422047836942568,8.333333
89647.4927,43121.9628,0.0,0.0,0.0,-0.9999989217876201,0.001468476624730805,8.333333
89646.0967,43121.9587,0.0,0.0,0.0,0.9983608156400479,0.05723357226784179,8.333333
89644.6632,43122.1236,0.0,0.0,0.0,0.9940354950925819,0.1090570240564331,8.333333
89643.2539,43122.4366,0.0,0.0,0.0,0.9881761601696725,0.153322785235339,8.333333
89641.8415,43122.8857,0.0,0.0,0.0,0.9815992425747703,0.1909526825594165,8.333333
89640.4675,43123.4413,0.0,0.0,0.0,0.9750436904146564,0.2220130666933091,8.333333
89639.1381,43124.0798,0.0,0.0,0.0,0.9686963098005462,0.2482487852514169,8.333333
89637.8451,43124.7891,0.0,0.0,0.0,0.9628400015532359,0.270072455850212,8.333333
89636.6426,43125.5213,0.0,0.0,0.0,0.957271665614316,0.2891901765482243,8.333333
89635.4702,43126.3008,0.0,0.0,0.0,0.9520055277310029,0.3060808311044889,8.333333
89634.4198,43127.0541,0.0,0.0,0.0,0.9466456226321998,0.3222763800704218,8.333333
89633.3957,43127.8428,0.0,0.0,0.0,0.9410571948040312,0.3382474776071031,8.333333
89632.5022,43128.5804,0.0,0.0,0.0,0.93482864626794,0.3550991440666264,8.333333
89631.6358,43129.3496,0.0,0.0,0.0,0.9278575302468646,0.3729348516352269,8.333333
89630.8795,43130.0747,0.0,0.0,0.0,0.9201952965629813,0.3914595971276818,8.333333
89630.1530,43130.8294,0.0,0.0,0.0,0.9118960754080186,0.4104211832440587,8.333333
89629.4900,43131.5778,0.0,0.0,0.0,0.9040189469388861,0.4274923900790603,8.333333
